ID	DOCULECT	CONCEPT	CONCEPT_PORTUGUESE	CONCEPTICON_ID	CONCEPTICON_GLOSS	ID_IN_TSV	ENTRJ_IN_SOURCE	IPA	TOKENS	SONARSS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTSS	DUPLICATES	COGID	ALIGNMENT	NOTAS
2249	Ehe	why	porque	1270	WHY	234	kuana	kuana	k u a n a	1 7 7 4 7	AXYBZ	KYANA	3	3.K.C 3.Y.V 3.A.V 3.N.C 3.A.V	2.0 1.5 1.3 1.75 0.8	0	1865		?
1635	Mauliene	sea	mar	1474	SEA	175	koakapanika	koakapanika	k o a k a p a n i k a	1 7 7 1 7 1 7 4 7 1 7	AXYBYBYBYBZ	KUAKAPANIKA	8	8.K.C 8.U.V 8.A.V 8.K.C 8.A.V 8.P.C 8.A.V 8.N.C 8.I.V 8.K.C 8.A.V	2.0 1.5 1.3 1.75 1.3 1.75 1.3 1.75 1.3 1.75 0.8	0	79		?
1634	Moliwene	sea	mar	1474	SEA	175	makapa oːni	makapa oːni	m a k a p a # oː n i	4 7 1 7 1 7 9 7 4 7	AXBYBZ_XBZ	MAKAPA_UNI	2	2.M.C 2.A.V 2.K.C 2.A.V 2.P.C 2.A.V 2._._ 2.U.V 2.N.C 2.I.V	2.0 1.5 1.75 1.3 1.75 0.8 0.0 1.5 1.75 0.8	0	1351		?
1633	Hohoodene	sea	mar	1474	SEA	175	makapa oːni	makapa oːni	m a k a p a # oː n i	4 7 1 7 1 7 9 7 4 7	AXBYBZ_XBZ	MAKAPA_UNI	4	4.M.C 4.A.V 4.K.C 4.A.V 4.P.C 4.A.V 4._._ 4.U.V 4.N.C 4.I.V	2.0 1.5 1.75 1.3 1.75 0.8 0.0 1.5 1.75 0.8	0	1351		?
1636	Kumadene_2	sea	mar	1474	SEA	175	makapawa	makapawa	m a k a p a w a	4 7 1 7 1 7 6 7	AXBYBYBZ	MAKAPAWA	7	7.M.C 7.A.V 7.K.C 7.A.V 7.P.C 7.A.V 7.W.C 7.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	0	1351		?
1638	Aha	sea	mar	1474	SEA	175	makapawan	makapawan	m a k a p a w a n	4 7 1 7 1 7 6 7 4	AXBYBYBYN	MAKAPAWAN	1	1.M.C 1.A.V 1.K.C 1.A.V 1.P.C 1.A.V 1.W.C 1.A.V 1.N.c	2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.3 0.8	0	1351		?
1640	Oho	sea	mar	1474	SEA	175	makapawaoːni	makapawaoːni	m a k a p a w a oː n i	4 7 1 7 1 7 6 7 7 4 7	AXBYBYBYYBZ	MAKAPAWAUNI	10	10.M.C 10.A.V 10.K.C 10.A.V 10.P.C 10.A.V 10.W.C 10.A.V 10.U.V 10.N.C 10.I.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.3 1.3 1.75 0.8	0	1351		?
1632	Waliperi	sea	mar	1474	SEA	175	makapawɐni	makapawɐni	m a k a p a w ɐ n i	4 7 1 7 1 7 6 7 4 7	AXBYBYBYBZ	MAKAPAWENI	11	11.M.C 11.A.V 11.K.C 11.A.V 11.P.C 11.A.V 11.W.C 11.E.V 11.N.C 11.I.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.3 1.75 0.8	0	1351		?
1641	Ñame	sea	mar	1474	SEA	175	oːni	oːni	oː n i	7 4 2007	XBZ	UNI	9	9.U.V 9.N.C 9.I.V	1.5 1.75 0.8	1	1356		?
1642	Werekena	sea	mar	1474	SEA	175	soapoɾi	soapoɾi	s o a p o ɾ i	3 7 7 1 7 5 7	AXYBYBZ	SUAPURI	13	13.S.C 13.U.V 13.A.V 13.P.C 13.U.V 13.R.C 13.I.V	2.0 1.5 1.3 1.75 1.3 1.75 0.8	0	1360		?
1639	Ehe	sea	mar	1474	SEA	175	uːnimanupawan	uːnimanupawan	uː n i m a n u p a w a n	7 4 7 4 7 4 7 1 7 6 7 4	XBYBYBYBYBYN	YNIMANYPAWAN	3	3.Y.V 3.N.C 3.I.V 3.M.C 3.A.V 3.N.C 3.Y.V 3.P.C 3.A.V 3.W.C 3.A.V 3.N.c	1.5 1.75 1.3 1.75 1.3 1.75 1.3 1.75 1.3 1.75 1.3 0.8	0	78		?
1637	Tariana	sea	mar	1474	SEA	175	unihãnipãnʊka	unihãnipãnʊka	u n i h ã n i p ã n ʊ k a	7 4 7 3 7 4 7 1 7 4 7 1 7	XBYBYBYBYBYBZ	YNIHANIPANYKA	12	12.Y.V 12.N.C 12.I.V 12.H.C 12.A.V 12.N.C 12.I.V 12.P.C 12.A.V 12.N.C 12.Y.V 12.K.C 12.A.V	1.5 1.75 1.3 1.75 1.3 1.75 1.3 1.75 1.3 1.75 1.3 1.75 0.8	0	83		?
2290	Waliperi	with pedro	com Pedro	1340	WITH	239	koamɛ pʰia pedɾu	koamɛ pʰia pedɾu	k o a m ɛ # pʰ i a # p e d ɾ u	1 7 7 4 7 9 1 7 7 9 1 7 1 5 7	AXYBZ_AXZ_AXBCZ	KUAME_PIA_PETRY	11	11.K.C 11.U.V 11.A.V 11.M.C 11.E.V 11._._ 11.P.C 11.I.V 11.A.V 11._._ 11.P.C 11.E.V 11.T.C 11.R.C 11.Y.V	2.0 1.5 1.3 1.75 0.8 0.0 2.0 1.5 0.8 0.0 2.0 1.5 1.75 1.5 0.8	0	1908		how are you, peter?
2296	Werekena	with pedro	com Pedro	1340	WITH	239	Pedroipa	Pedroipa	p e d ɾ o i p a	1 7 1 5 7 7 1 7	AXBCYYBZ	PETRUIPA	13	13.P.C 13.E.V 13.T.C 13.R.C 13.U.V 13.I.V 13.P.C 13.A.V	2.0 1.5 1.75 1.5 1.3 1.3 1.75 0.8	0	118	p e d ɾ o i p a - -	?
2294	Kumadene_2	with pedro	com Pedro	1340	WITH	239	Pedɽoinai	Pedɽoinai	p e d ɽ o i n a i	1 7 1 5 7 7 4 7 7	AXBCYYBYZ	PETRUINAI	7	7.P.C 7.E.V 7.T.C 7.R.C 7.U.V 7.I.V 7.N.C 7.A.V 7.I.V	2.0 1.5 1.75 1.5 1.3 1.3 1.75 1.3 0.8	0	1906	p e d ɽ o - i n a i	?
2292	Moliwene	with pedro	com Pedro	1340	WITH	239	pedɾo inaj	pedɾo inaj	p e d ɾ o # i n a j	1 7 1 5 7 9 7 4 7 6	AXBCZ_XBYN	PETRU_INAJ	2	2.P.C 2.E.V 2.T.C 2.R.C 2.U.V 2._._ 2.I.V 2.N.C 2.A.V 2.J.c	2.0 1.5 1.75 1.5 0.8 0.0 1.5 1.75 1.3 0.8	0	1906	p e d ɾ o # i n a j	?
2291	Hohoodene	with pedro	com Pedro	1340	WITH	239	pedɾo inaj	pedɾo inaj	p e d ɾ o # i n a j	1 7 1 5 7 9 7 4 7 6	AXBCZ_XBYN	PETRU_INAJ	4	4.P.C 4.E.V 4.T.C 4.R.C 4.U.V 4._._ 4.I.V 4.N.C 4.A.V 4.J.c	2.0 1.5 1.75 1.5 0.8 0.0 1.5 1.75 1.3 0.8	0	1906	p e d ɾ o # i n a j	?
2293	Mauliene	with pedro	com Pedro	1340	WITH	239	pedɾo inaj	pedɾo inaj	p e d ɾ o # i n a j	1 7 1 5 7 9 7 4 7 6	AXBCZ_XBYN	PETRU_INAJ	8	8.P.C 8.E.V 8.T.C 8.R.C 8.U.V 8._._ 8.I.V 8.N.C 8.A.V 8.J.c	2.0 1.5 1.75 1.5 0.8 0.0 1.5 1.75 1.3 0.8	0	1906	p e d ɾ o # i n a j	?
2295	Tariana	with pedro	com Pedro	1340	WITH	239	pedɾʊnɛ̃	pedɾʊnɛ̃	p e d ɾ ʊ n ɛ̃	1 7 1 5 7 4 7	AXBCYBZ	PETRYNE	12	12.P.C 12.E.V 12.T.C 12.R.C 12.Y.V 12.N.C 12.E.V	2.0 1.5 1.75 1.5 1.3 1.75 0.8	0	1906	p e d ɾ ʊ - n ɛ̃ - -	?
2187	Werekena	wet	molhado	1726	WET	228	kotsaɽi	kotsaɽi	k o ts a ɽ i	1 7 2 7 5 7	AXBYBZ	KUCARI	13	13.K.C 13.U.V 13.C.C 13.A.V 13.R.C 13.I.V	2.0 1.5 1.75 1.3 1.75 0.8	0	1807		?
2186	Ñame	wet	molhado	1726	WET	228	poːtsia	poːtsia	p oː ts i a	1 7 2 7 7	AXBYZ	PUCIA	9	9.P.C 9.U.V 9.C.C 9.I.V 9.A.V	2.0 1.5 1.75 1.3 0.8	0	1797		?
2183	Aha	wet	molhado	1726	WET	228	poːtsiadali	poːtsiadali	p oː ts i a d a l i	1 7 2 7 7 1 7 5 7	AXBYYBYBZ	PUCIATALI	1	1.P.C 1.U.V 1.C.C 1.I.V 1.A.V 1.T.C 1.A.V 1.L.C 1.I.V	2.0 1.5 1.75 1.3 1.3 1.75 1.3 1.75 0.8	0	1797		?
2185	Oho	wet	molhado	1726	WET	228	potsiadale	potsiadale	p o ts i a d a l e	1 7 2 7 7 1 7 5 7	AXBYYBYBZ	PUCIATALE	10	10.P.C 10.U.V 10.C.C 10.I.V 10.A.V 10.T.C 10.A.V 10.L.C 10.E.V	2.0 1.5 1.75 1.3 1.3 1.75 1.3 1.75 0.8	0	1797		?
2179	Moliwene	wet	molhado	1726	WET	228	potʃiádaɽi	potʃiádaɽi	p o tʃ i a d a ɽ i	1 7 1 7 7 1 7 5 7	AXBYYBYBZ	PUTIATARI	2	2.P.C 2.U.V 2.T.C 2.I.V 2.A.V 2.T.C 2.A.V 2.R.C 2.I.V	2.0 1.5 1.75 1.3 1.3 1.75 1.3 1.75 0.8	0	1797		?
2181	Kumadene_2	wet	molhado	1726	WET	228	puːtiaka	puːtiaka	p uː t i a k a	1 7 1 7 7 1 7	AXBYYBZ	PYTIAKA	7	7.P.C 7.Y.V 7.T.C 7.I.V 7.A.V 7.K.C 7.A.V	2.0 1.5 1.75 1.3 1.3 1.75 0.8	0	1797		?
2184	Ehe	wet	molhado	1726	WET	228	puːtsiadali	puːtsiadali	p uː ts i a d a l i	1 7 2 7 7 1 7 5 7	AXBYYBYBZ	PYCIATALI	3	3.P.C 3.Y.V 3.C.C 3.I.V 3.A.V 3.T.C 3.A.V 3.L.C 3.I.V	2.0 1.5 1.75 1.3 1.3 1.75 1.3 1.75 0.8	0	1797		?
2182	Tariana	wet	molhado	1726	WET	228	puːtʃekanʊka	puːtʃekanʊka	p uː tʃ e k a n ʊ k a	1 7 1 7 1 7 4 7 1 7	AXBYBYBYBZ	PYTEKANYKA	12	12.P.C 12.Y.V 12.T.C 12.E.V 12.K.C 12.A.V 12.N.C 12.Y.V 12.K.C 12.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.3 1.75 0.8	0	1797		?
2177	Waliperi	wet	molhado	1726	WET	228	puːtʃiakani	puːtʃiakani	p uː tʃ i a k a n i	1 7 1 7 7 1 7 4 7	AXBYYBYBZ	PYTIAKANI	11	11.P.C 11.Y.V 11.T.C 11.I.V 11.A.V 11.K.C 11.A.V 11.N.C 11.I.V	2.0 1.5 1.75 1.3 1.3 1.75 1.3 1.75 0.8	0	1797		?
2178	Hohoodene	wet	molhado	1726	WET	228	puːtʃiakɐni	puːtʃiakɐni	p uː tʃ i a k ɐ n i	1 7 1 7 7 1 7 4 7	AXBYYBYBZ	PYTIAKENI	4	4.P.C 4.Y.V 4.T.C 4.I.V 4.A.V 4.K.C 4.E.V 4.N.C 4.I.V	2.0 1.5 1.75 1.3 1.3 1.75 1.3 1.75 0.8	0	1797		?
2180	Mauliene	wet	molhado	1726	WET	228	putʃiakani	putʃiakani	p u tʃ i a k a n i	1 7 1 7 7 1 7 4 7	AXBYYBYBZ	PYTIAKANI	8	8.P.C 8.Y.V 8.T.C 8.I.V 8.A.V 8.K.C 8.A.V 8.N.C 8.I.V	2.0 1.5 1.75 1.3 1.3 1.75 1.3 1.75 0.8	0	1797		?
1727	Aha	skin	pele	763	SKIN	184	liːa	liːa	l iː a	5 7 2007	AXZ	LIA	1	1.L.C 1.I.V 1.A.V	2.0 1.5 0.8	0	82	l iː - a - -	?
1730	Ñame	skin	pele	763	SKIN	184	liːa	liːa	l iː a	5 7 2007	AXZ	LIA	9	9.L.C 9.I.V 9.A.V	2.0 1.5 0.8	0	82	l iː - a - -	?
1729	Oho	skin	pele	763	SKIN	184	liːa	liːa	l iː a	5 7 2007	AXZ	LIA	10	10.L.C 10.I.V 10.A.V	2.0 1.5 0.8	0	82	l iː - a - -	?
1725	Kumadene_1	skin	pele	763	SKIN	184	liːamɪ	liːamɪ	l iː a m ɪ	5 7 7 4 7	AXYBZ	LIAMI	6	6.L.C 6.I.V 6.A.V 6.M.C 6.I.V	2.0 1.5 1.3 1.75 0.8	0	82	l iː - a m ɪ	?
1728	Ehe	skin	pele	763	SKIN	184	likutsi	likutsi	l i k u ts i	5 7 1 7 2 7	AXBYBZ	LIKYCI	3	3.L.C 3.I.V 3.K.C 3.Y.V 3.C.C 3.I.V	2.0 1.5 1.75 1.3 1.75 0.8	0	1428		?
1731	Werekena	skin	pele	763	SKIN	184	maːta	maːta	m aː t a	4 7 1 7	AXBZ	MATA	13	13.M.C 13.A.V 13.T.C 13.A.V	2.0 1.5 1.75 0.8	1	1438		?
1724	Kumadene_2	skin	pele	763	SKIN	184	ɽiːɽo	ɽiːɽo	ɽ iː ɽ o	5 7 5 7	AXBZ	RIRU	7	7.R.C 7.I.V 7.R.C 7.U.V	2.0 1.5 1.75 0.8	0	86		?
1721	Hohoodene	skin	pele	763	SKIN	184	ɽija	ɽija	ɽ i j a	5 7 6 7	AXBZ	RIJA	4	4.R.C 4.I.V 4.J.C 4.A.V	2.0 1.5 1.75 0.8	0	82	ɽ i j a - -	?
1723	Mauliene	skin	pele	763	SKIN	184	ɽija	ɽija	ɽ i j a	5 7 6 7	AXBZ	RIJA	8	8.R.C 8.I.V 8.J.C 8.A.V	2.0 1.5 1.75 0.8	1	82	ɽ i j a - -	?
1720	Waliperi	skin	pele	763	SKIN	184	ɽija	ɽija	ɽ i j a	5 7 6 7	AXBZ	RIJA	11	11.R.C 11.I.V 11.J.C 11.A.V	2.0 1.5 1.75 0.8	1	82	ɽ i j a - -	?
1722	Moliwene	skin	pele	763	SKIN	184	ɽitsótà	ɽitsótà	ɽ i ts o t a	5 7 2 7 1 7	AXBYBZ	RICUTA	2	2.R.C 2.I.V 2.C.C 2.U.V 2.T.C 2.A.V	2.0 1.5 1.75 1.3 1.75 0.8	0	90		?
1726	Tariana	skin	pele	763	SKIN	184	ɾija	ɾija	ɾ i j a	5 7 6 7	AXBZ	RIJA	12	12.R.C 12.I.V 12.J.C 12.A.V	2.0 1.5 1.75 0.8	1	82	ɾ i j a - -	?
2070	Ehe	tooth	dente	1380	TOOTH	218	liːai	liːai	l iː a i	5 7 7 7	AXYZ	LIAI	3	3.L.C 3.I.V 3.A.V 3.I.V	2.0 1.5 1.3 0.8	0	1722	l iː a - i	?
2072	Ñame	tooth	dente	1380	TOOTH	218	lieːtsa	lieːtsa	l i eː ts a	5 7 7 2 7	AXYBZ	LIECA	9	9.L.C 9.I.V 9.E.V 9.C.C 9.A.V	2.0 1.5 1.3 1.75 0.8	0	1722	l i eː ts a	?
2071	Oho	tooth	dente	1380	TOOTH	218	lieːtsa	lieːtsa	l i eː ts a	5 7 7 2 7	AXYBZ	LIECA	10	10.L.C 10.I.V 10.E.V 10.C.C 10.A.V	2.0 1.5 1.3 1.75 0.8	0	1722	l i eː ts a	?
2069	Aha	tooth	dente	1380	TOOTH	218	lietsa	lietsa	l i e ts a	5 7 7 2 7	AXYBZ	LIECA	1	1.L.C 1.I.V 1.E.V 1.C.C 1.A.V	2.0 1.5 1.3 1.75 0.8	0	1722	l i e ts a	?
2068	Tariana	tooth	dente	1380	TOOTH	218	liɛ	liɛ	l i ɛ	5 7 2007	AXZ	LIE	12	12.L.C 12.I.V 12.E.V	2.0 1.5 0.8	0	1722	l i ɛ - -	?
2073	Werekena	tooth	dente	1380	TOOTH	218	naːtsi	naːtsi	n aː ts i	4 7 2 7	AXBZ	NACI	13	13.N.C 13.A.V 13.C.C 13.I.V	2.0 1.5 1.75 0.8	0	1722	n aː - ts i	?
2065	Kumadene_2	tooth	dente	1380	TOOTH	218	noetha	noetha	n o e tʰ a	4 7 7 1 7	AXYBZ	NUETA	7	7.N.C 7.U.V 7.E.V 7.T.C 7.A.V	2.0 1.5 1.3 1.75 0.8	0	1722	n o e tʰ a	?
2064	Mauliene	tooth	dente	1380	TOOTH	218	nuetsa	nuetsa	n u e ts a	4 7 7 2 7	AXYBZ	NYECA	8	8.N.C 8.Y.V 8.E.V 8.C.C 8.A.V	2.0 1.5 1.3 1.75 0.8	0	1722	n u e ts a	?
2062	Hohoodene	tooth	dente	1380	TOOTH	218	peːtsʰa	peːtsʰa	p eː tsʰ a	1 7 2 7	AXBZ	PECA	4	4.P.C 4.E.V 4.C.C 4.A.V	2.0 1.5 1.75 0.8	0	1722	p - eː tsʰ a	?
2066	Kowaidakenai	tooth	dente	1380	TOOTH	218	ɽiai	ɽiai	ɽ i a i	5 7 7 7	AXYZ	RIAI	5	5.R.C 5.I.V 5.A.V 5.I.V	2.0 1.5 1.3 0.8	0	1722	ɽ i a - i	?
2067	Dzawinai	tooth	dente	1380	TOOTH	218	ɽietsa	ɽietsa	ɽ i e ts a	5 7 7 2 7	AXYBZ	RIECA	14	14.R.C 14.I.V 14.E.V 14.C.C 14.A.V	2.0 1.5 1.3 1.75 0.8	0	1722	ɽ i e ts a	?
2061	Waliperi	tooth	dente	1380	TOOTH	218	ɽietsʰa	ɽietsʰa	ɽ i e tsʰ a	5 7 7 2 7	AXYBZ	RIECA	11	11.R.C 11.I.V 11.E.V 11.C.C 11.A.V	2.0 1.5 1.3 1.75 0.8	0	1722	ɽ i e tsʰ a	?
2063	Moliwene	tooth	dente	1380	TOOTH	218	ɽiɛtsʰa	ɽiɛtsʰa	ɽ i ɛ tsʰ a	5 7 7 2 7	AXYBZ	RIECA	2	2.R.C 2.I.V 2.E.V 2.C.C 2.A.V	2.0 1.5 1.3 1.75 0.8	0	1722	ɽ i ɛ tsʰ a	?
614	Ehe	feather	pena	1201	FEATHER	59	liːdzo	liːdzo	l iː dz o	5 7 1 3 7	AXBCZ	LITSU	3	3.L.C 3.I.V 3.T.C 3.S.C 3.U.V	2.0 1.5 1.75 1.5 0.8	0	689	l - iː dz o - - - -	?
613	Aha	feather	pena	1201	FEATHER	59	liːo	liːo	l iː o	5 7 2007	AXZ	LIU	1	1.L.C 1.I.V 1.U.V	2.0 1.5 0.8	0	689	l - iː - o - - - -	?
616	Ñame	feather	pena	1201	FEATHER	59	liːjo	liːjo	l iː j o	5 7 6 7	AXBZ	LIJU	9	9.L.C 9.I.V 9.J.C 9.U.V	2.0 1.5 1.75 0.8	0	689	l iː j o - - - - -	?
615	Oho	feather	pena	1201	FEATHER	59	lidzo	lidzo	l i dz o	5 7 1 3 7	AXBCZ	LITSU	10	10.L.C 10.I.V 10.T.C 10.S.C 10.U.V	2.0 1.5 1.75 1.5 0.8	0	689	l - i dz o - - - -	?
612	Tariana	feather	pena	1201	FEATHER	59	litʃiaɾɛ	litʃiaɾɛ	l i tʃ i a ɾ ɛ	5 7 1 7 7 5 7	AXBYYBZ	LITIARE	12	12.L.C 12.I.V 12.T.C 12.I.V 12.A.V 12.R.C 12.E.V	2.0 1.5 1.75 1.3 1.3 1.75 0.8	0	691		?
607	Moliwene	feather	pena	1201	FEATHER	59	ɽ̥ʰipa	ɽ̥ʰipa	ɽʰ i p a	5 7 1 7	AXBZ	RIPA	2	2.R.C 2.I.V 2.P.C 2.A.V	2.0 1.5 1.75 0.8	0	474		?
611	Dzawinai	feather	pena	1201	FEATHER	59	ɽiːdzu	ɽiːdzu	ɽ iː dz u	5 7 1 3 7	AXBCZ	RITSY	14	14.R.C 14.I.V 14.T.C 14.S.C 14.Y.V	2.0 1.5 1.75 1.5 0.8	0	689	ɽ - iː dz u - - - -	?
610	Kowaidakenai	feather	pena	1201	FEATHER	59	ɽiːdʒo	ɽiːdʒo	ɽ iː dʒ o	5 7 1 7	AXBZ	RITU	5	5.R.C 5.I.V 5.T.C 5.U.V	2.0 1.5 1.75 0.8	0	689	ɽ - iː dʒ o - - - -	?
609	Kumadene_2	feather	pena	1201	FEATHER	59	ɽiːjo	ɽiːjo	ɽ iː j o	5 7 6 7	AXBZ	RIJU	7	7.R.C 7.I.V 7.J.C 7.U.V	2.0 1.5 1.75 0.8	1	689	ɽ - iː j o - - - -	?
605	Waliperi	feather	pena	1201	FEATHER	59	ɽinaːpɐ	ɽinaːpɐ	ɽ i n aː p ɐ	5 7 4 7 1 7	AXBYBZ	RINAPE	11	11.R.C 11.I.V 11.N.C 11.A.V 11.P.C 11.E.V	2.0 1.5 1.75 1.3 1.75 0.8	0	36		?
606	Hohoodene	feather	pena	1201	FEATHER	59	ɽipʰɛ	ɽipʰɛ	ɽ i pʰ ɛ	5 7 1 7	AXBZ	RIPE	4	4.R.C 4.I.V 4.P.C 4.E.V	2.0 1.5 1.75 0.8	0	474		?
608	Mauliene	feather	pena	1201	FEATHER	59	ɽipʰɛ	ɽipʰɛ	ɽ i pʰ ɛ	5 7 1 7	AXBZ	RIPE	8	8.R.C 8.I.V 8.P.C 8.E.V	2.0 1.5 1.75 0.8	0	474		?
617	Werekena	feather	pena	1201	FEATHER	59	tanapi	tanapi	t a n a p i	1 7 4 7 1 7	AXBYBZ	TANAPI	13	13.T.C 13.A.V 13.N.C 13.A.V 13.P.C 13.I.V	2.0 1.5 1.75 1.3 1.75 0.8	0	36		?
136	Ehe	bark	casca	1204	BARK	13	liːke	liːke	l iː k e	5 7 1 7	AXBZ	LIKE	3	3.L.C 3.I.V 3.K.C 3.E.V	2.0 1.5 1.75 0.8	0	81		?
135	Aha	bark	casca	1204	BARK	13	likhi	likhi	l i kʰ i	5 7 1 7	AXBZ	LIKI	1	1.L.C 1.I.V 1.K.C 1.I.V	2.0 1.5 1.75 0.8	0	81		?
139	Werekena	bark	casca	1204	BARK	13	maːta	maːta	m aː t a	4 7 1 7	AXBZ	MATA	13	13.M.C 13.A.V 13.T.C 13.A.V	2.0 1.5 1.75 0.8	0	92		?
137	Oho	bark	casca	1204	BARK	13	natakanda	natakanda	n a t a k a n d a	4 7 1 7 1 7 4 1 7	AXBYBYMBZ	NATAKANTA	10	10.N.C 10.A.V 10.T.C 10.A.V 10.K.C 10.A.V 10.N.c 10.T.C 10.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.1 1.75 0.8	0	92		?
138	Ñame	bark	casca	1204	BARK	13	pakoːna	pakoːna	p a k oː n a	1 7 1 7 4 7	AXBYBZ	PAKUNA	9	9.P.C 9.A.V 9.K.C 9.U.V 9.N.C 9.A.V	2.0 1.5 1.75 1.3 1.75 0.8	0	88		?
133	Dzawinai	bark	casca	1204	BARK	13	ɽi.ja	ɽi.ja	ɽ i j a	5 7 6 7	AXBZ	RIJA	14	14.R.C 14.I.V 14.J.C 14.A.V	2.0 1.5 1.75 0.8	0	82	ɽ i j a	?
128	Hohoodene	bark	casca	1204	BARK	13	ɽiːja	ɽiːja	ɽ iː j a	5 7 6 7	AXBZ	RIJA	4	4.R.C 4.I.V 4.J.C 4.A.V	2.0 1.5 1.75 0.8	0	82	ɽ iː j a	?
131	Kumadene_2	bark	casca	1204	BARK	13	ɽia	ɽia	ɽ i a	5 7 2007	AXZ	RIA	7	7.R.C 7.I.V 7.A.V	2.0 1.5 0.8	0	82	ɽ i - a	?
129	Moliwene	bark	casca	1204	BARK	13	ɽija	ɽija	ɽ i j a	5 7 6 7	AXBZ	RIJA	2	2.R.C 2.I.V 2.J.C 2.A.V	2.0 1.5 1.75 0.8	0	82	ɽ i j a	?
130	Mauliene	bark	casca	1204	BARK	13	ɽija	ɽija	ɽ i j a	5 7 6 7	AXBZ	RIJA	8	8.R.C 8.I.V 8.J.C 8.A.V	2.0 1.5 1.75 0.8	0	82	ɽ i j a	?
127	Waliperi	bark	casca	1204	BARK	13	ɽija	ɽija	ɽ i j a	5 7 6 7	AXBZ	RIJA	11	11.R.C 11.I.V 11.J.C 11.A.V	2.0 1.5 1.75 0.8	0	82	ɽ i j a	?
132	Kowaidakenai	bark	casca	1204	BARK	13	ɽja	ɽja	ɽ j a	5 6 2007	ACX	RJA	5	5.R.C 5.J.C 5.A.V	2.0 1.5 1.5	0	82	ɽ - j a	?
134	Tariana	bark	casca	1204	BARK	13	ɾija	ɾija	ɾ i j a	5 7 6 7	AXBZ	RIJA	12	12.R.C 12.I.V 12.J.C 12.A.V	2.0 1.5 1.75 0.8	0	82	ɾ i j a	?
29	Aha	instrumental	instrumental		!INSTRUMENTAL	109	liːnai	liːnai	l iː n a i	5 7 4 7 7	AXBYZ	LINAI	1	1.L.C 1.I.V 1.N.C 1.A.V 1.I.V	2.0 1.5 1.75 1.3 0.8	0	834		?
30	Ehe	instrumental	instrumental		!INSTRUMENTAL	109	liːo	liːo	l iː o	5 7 2007	AXZ	LIU	3	3.L.C 3.I.V 3.U.V	2.0 1.5 0.8	0	835	l iː o	?
31	Oho	instrumental	instrumental		!INSTRUMENTAL	109	takale	takale	t a k a l e	1 7 1 7 5 7	AXBYBZ	TAKALE	10	10.T.C 10.A.V 10.K.C 10.A.V 10.L.C 10.E.V	2.0 1.5 1.75 1.3 1.75 0.8	0	837		?
32	Ñame	instrumental	instrumental		!INSTRUMENTAL	109	jo	jo	j o	7 7	XZ	YU	9	9.Y.V 9.U.V	1.5 0.8	0	835	#NAME?	?
1263	Oho	mouth	boca	674	MOUTH	136	liːnoma	liːnoma	l iː n o m a	5 7 4 7 4 7	AXBYBZ	LINUMA	10	10.L.C 10.I.V 10.N.C 10.U.V 10.M.C 10.A.V	2.0 1.5 1.75 1.3 1.75 0.8	0	1040		?
1260	Tariana	mouth	boca	674	MOUTH	136	lihenĩ	lihenĩ	l i h e n ĩ	5 7 3 7 4 7 9	AXBYBZ_	LIHENI_	12	12.L.C 12.I.V 12.H.C 12.E.V 12.N.C 12.I.V 12._._	2.0 1.5 1.75 1.3 1.75 0.8 0.0	0	1050	l i h e n ĩ	?
1261	Aha	mouth	boca	674	MOUTH	136	linoma	linoma	l i n o m a	5 7 4 7 4 7	AXBYBZ	LINUMA	1	1.L.C 1.I.V 1.N.C 1.U.V 1.M.C 1.A.V	2.0 1.5 1.75 1.3 1.75 0.8	0	1040		?
1262	Ehe	mouth	boca	674	MOUTH	136	linoma	linoma	l i n o m a	5 7 4 7 4 7	AXBYBZ	LINUMA	3	3.L.C 3.I.V 3.N.C 3.U.V 3.M.C 3.A.V	2.0 1.5 1.75 1.3 1.75 0.8	0	1040		?
1264	Ñame	mouth	boca	674	MOUTH	136	linoma	linoma	l i n o m a	5 7 4 7 4 7	AXBYBZ	LINUMA	9	9.L.C 9.I.V 9.N.C 9.U.V 9.M.C 9.A.V	2.0 1.5 1.75 1.3 1.75 0.8	0	1040		?
1256	Mauliene	mouth	boca	674	MOUTH	136	nunuma	nunuma	n u n u m a	4 7 4 7 4 7	AXBYBZ	NYNYMA	8	8.N.C 8.Y.V 8.N.C 8.Y.V 8.M.C 8.A.V	2.0 1.5 1.75 1.3 1.75 0.8	0	1040		?
1265	Werekena	mouth	boca	674	MOUTH	136	nunuma	nunuma	n u n u m a	4 7 4 7 4 7	AXBYBZ	NYNYMA	13	13.N.C 13.Y.V 13.N.C 13.Y.V 13.M.C 13.A.V	2.0 1.5 1.75 1.3 1.75 0.8	0	1040		?
